CAGDP9 Real GDP by county and metropolitan area 1/
CAGDP9 Real GDP by county and metropolitan area 1/
County
GeoFips,GeoName,LineCode,Description,2015,2016,2017,2018,2019,2020
29121,"Macon, MO",79,"      Accommodation and food services",11792,11337,13052,13734,14212,12151
29121,"Macon, MO",82,"    Other services (except government and government enterprises)",18599,16496,13250,14049,13105,12419
29121,"Macon, MO",83,Government and government enterprises,93429,92095,91758,89879,86377,83429
29121,"Macon, MO",,Addenda:,,,,,,
29121,"Macon, MO",87,Natural resources and mining,21932,47240,65250,43689,66561,75717
29121,"Macon, MO",88,Trade,(D),(D),(D),42604,42457,42598
29121,"Macon, MO",89,Transportation and utilities,(D),(D),(D),(D),(D),(D)
29121,"Macon, MO",90,Manufacturing and information,96378,121648,122923,109946,95333,90760
29121,"Macon, MO",91,Private goods-producing industries 2/,127812,179269,183377,154155,151582,150646
29121,"Macon, MO",92,Private services-providing industries 3/,290829,283351,288001,303476,280583,263545
29123,"Madison, MO",1,All industry total,263976,238060,257051,264367,270617,262763
29123,"Madison, MO",2,"  Private industries",216180,189773,209094,216529,222891,215350
29123,"Madison, MO",3,"    Agriculture, forestry, fishing and hunting",3037,6235,7238,8933,3911,3036
29123,"Madison, MO",6,"    Mining, quarrying, and oil and gas extraction",15546,7238,6315,10565,10353,6348
29123,"Madison, MO",10,"    Utilities",5316,5819,5895,6548,6560,5356
29123,"Madison, MO",11,"    Construction",13907,13508,15525,15498,14477,14082
29123,"Madison, MO",12,"    Manufacturing",23135,24715,24978,21348,27866,27915
29123,"Madison, MO",13,"      Durable goods manufacturing",8897,10127,9178,6386,11625,11730
29123,"Madison, MO",25,"      Nondurable goods manufacturing",14274,14551,15909,15322,16097,16023
29123,"Madison, MO",34,"    Wholesale trade",(D),(D),(D),(D),(D),(D)
29123,"Madison, MO",35,"    Retail trade",25083,26202,26548,26604,26569,27123
29123,"Madison, MO",36,"    Transportation and warehousing",12703,12102,12180,12274,12166,11590
29123,"Madison, MO",45,"    Information",(D),(D),(D),(D),(D),(D)
29123,"Madison, MO",50,"    Finance, insurance, real estate, rental, and leasing",51734,47257,39797,44859,50207,52941
29123,"Madison, MO",51,"      Finance and insurance",(D),10220,8257,(D),13818,16397
29123,"Madison, MO",56,"      Real estate and rental and leasing",(D),37234,31758,(D),35803,35452
29123,"Madison, MO",59,"    Professional and business services",(D),(D),(D),(D),(D),(D)
29123,"Madison, MO",60,"      Professional, scientific, and technical services",4089,4405,4947,5592,5572,5329
29123,"Madison, MO",64,"      Management of companies and enterprises",(D),(D),(D),24689,(D),(D)
29123,"Madison, MO",65,"      Administrative and support and waste management and remediation services",2486,2405,2620,(D),2137,2021
29123,"Madison, MO",68,"    Educational services, health care, and social assistance",18188,18491,18806,19178,20480,21350
29123,"Madison, MO",69,"      Educational services",44,52,73,79,62,48
29123,"Madison, MO",70,"      Health care and social assistance",18146,18440,18733,19098,20420,21305
29123,"Madison, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",5316,5298,5738,5485,5793,5401
29123,"Madison, MO",76,"      Arts, entertainment, and recreation",252,229,203,231,(D),(D)
29123,"Madison, MO",79,"      Accommodation and food services",5062,5066,5530,5251,(D),(D)
29123,"Madison, MO",82,"    Other services (except government and government enterprises)",10050,9563,9458,9286,9610,9218
29123,"Madison, MO",83,Government and government enterprises,47733,48052,47827,47759,47702,47336
29123,"Madison, MO",,Addenda:,,,,,,
29123,"Madison, MO",87,Natural resources and mining,18886,13101,13037,18889,13993,9183
29123,"Madison, MO",88,Trade,(D),(D),(D),(D),(D),(D)
29123,"Madison, MO",89,Transportation and utilities,18012,17907,18059,18792,18695,16951
29123,"Madison, MO",90,Manufacturing and information,(D),(D),(D),(D),(D),(D)
29123,"Madison, MO",91,Private goods-producing industries 2/,56991,52948,55427,56580,58305,54061
29123,"Madison, MO",92,Private services-providing industries 3/,159289,136924,153741,160014,164654,161294
29125,"Maries, MO",1,All industry total,159567,131736,159463,172784,164529,160978
29125,"Maries, MO",2,"  Private industries",142654,114725,142443,156170,147839,144662
29125,"Maries, MO",3,"    Agriculture, forestry, fishing and hunting",(D),(D),4004,(D),(D),(D)
29125,"Maries, MO",6,"    Mining, quarrying, and oil and gas extraction",0,0,0,0,0,0
29125,"Maries, MO",10,"    Utilities",503,166,384,543,485,405
29125,"Maries, MO",11,"    Construction",(D),(D),4597,(D),(D),(D)
29125,"Maries, MO",12,"    Manufacturing",31856,31005,37586,40156,43206,45226
29125,"Maries, MO",13,"      Durable goods manufacturing",1763,1968,2045,8184,14587,15376
29125,"Maries, MO",25,"      Nondurable goods manufacturing",30089,29029,35530,32107,28854,30094
29125,"Maries, MO",34,"    Wholesale trade",2289,1883,1739,1661,1541,1612
29125,"Maries, MO",35,"    Retail trade",9286,9833,9604,8287,8111,8364
29125,"Maries, MO",36,"    Transportation and warehousing",5138,5066,6161,6059,5677,5526
29125,"Maries, MO",45,"    Information",(D),(D),(D),(D),(D),(D)
29125,"Maries, MO",50,"    Finance, insurance, real estate, rental, and leasing",44139,41063,36904,46315,(D),39657
29125,"Maries, MO",51,"      Finance and insurance",10715,(D),(D),(D),(D),(D)
29125,"Maries, MO",56,"      Real estate and rental and leasing",33605,(D),(D),(D),33772,(D)
29125,"Maries, MO",59,"    Professional and business services",22230,2922,27684,27239,24001,17878
29125,"Maries, MO",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),1992
29125,"Maries, MO",64,"      Management of companies and enterprises",(D),(D),(D),(D),(D),(D)
29125,"Maries, MO",65,"      Administrative and support and waste management and remediation services",1332,1508,1547,1396,1322,(D)
29125,"Maries, MO",68,"    Educational services, health care, and social assistance",6722,6343,6057,6445,6282,5573
29125,"Maries, MO",69,"      Educational services",(D),625,655,609,604,509
29125,"Maries, MO",70,"      Health care and social assistance",(D),5716,5396,5836,5677,5065
29125,"Maries, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",891,965,802,873,868,701
29125,"Maries, MO",76,"      Arts, entertainment, and recreation",0,229,119,105,34,15
29125,"Maries, MO",79,"      Accommodation and food services",886,738,683,766,827,680
29125,"Maries, MO",82,"    Other services (except government and government enterprises)",(D),(D),(D),(D),(D),(D)
29125,"Maries, MO",83,Government and government enterprises,16839,16808,16888,16534,16578,16207
29125,"Maries, MO",,Addenda:,,,,,,
29125,"Maries, MO",87,Natural resources and mining,(D),(D),4004,(D),(D),(D)
29125,"Maries, MO",88,Trade,11575,11711,11336,9950,9647,9973
29125,"Maries, MO",89,Transportation and utilities,5648,5252,6559,6607,6168,5941
29125,"Maries, MO",90,Manufacturing and information,(D),(D),(D),(D),(D),(D)
29125,"Maries, MO",91,Private goods-producing industries 2/,46021,40389,49408,54274,54842,60054
29125,"Maries, MO",92,Private services-providing industries 3/,96145,74142,92747,101585,92915,84937
29127,"Marion, MO",1,All industry total,1004563,1001402,1035809,1087236,1080989,1093962
29127,"Marion, MO",2,"  Private industries",890126,888495,925009,978367,970507,983323
29127,"Marion, MO",3,"    Agriculture, forestry, fishing and hunting",14075,16113,11475,30949,11759,48121
29127,"Marion, MO",6,"    Mining, quarrying, and oil and gas extraction",4782,5406,6109,20097,23015,24227
29127,"Marion, MO",10,"    Utilities",10052,10974,10889,11344,11421,10242
29127,"Marion, MO",11,"    Construction",47555,48508,44540,46090,39592,29965
29127,"Marion, MO",12,"    Manufacturing",92666,105728,133684,134939,147143,186991
29127,"Marion, MO",13,"      Durable goods manufacturing",76325,83368,109426,115074,128349,125568
29127,"Marion, MO",25,"      Nondurable goods manufacturing",16395,22851,24197,19361,17979,67082
29127,"Marion, MO",34,"    Wholesale trade",101685,100787,100741,101799,101208,61208
29127,"Marion, MO",35,"    Retail trade",99411,101923,103679,108405,108062,116323
29127,"Marion, MO",36,"    Transportation and warehousing",47065,42486,44037,44193,43190,40005
29127,"Marion, MO",45,"    Information",14785,15267,14758,13560,13981,12271
29127,"Marion, MO",50,"    Finance, insurance, real estate, rental, and leasing",152712,140968,138612,138642,126145,123530
29127,"Marion, MO",51,"      Finance and insurance",46922,44748,39713,42941,41755,42045
29127,"Marion, MO",56,"      Real estate and rental and leasing",105897,96157,99527,95623,83628,80449
29127,"Marion, MO",59,"    Professional and business services",52976,49756,53448,53809,55081,65506
29127,"Marion, MO",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),31152,(D)
29127,"Marion, MO",64,"      Management of companies and enterprises",(D),(D),(D),(D),(D),(D)
29127,"Marion, MO",65,"      Administrative and support and waste management and remediation services",24591,20186,22365,(D),(D),22766
29127,"Marion, MO",68,"    Educational services, health care, and social assistance",187530,189605,201959,218380,229862,231775
29127,"Marion, MO",69,"      Educational services",(D),(D),(D),(D),(D),(D)
29127,"Marion, MO",70,"      Health care and social assistance",(D),(D),(D),(D),(D),(D)
29127,"Marion, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",37643,35939,34836,38466,38532,33189
29127,"Marion, MO",76,"      Arts, entertainment, and recreation",5132,5580,5804,6059,5540,4351
29127,"Marion, MO",79,"      Accommodation and food services",32497,30369,29060,32418,32967,28786
29127,"Marion, MO",82,"    Other services (except government and government enterprises)",20417,19813,20107,20749,20369,19147
29127,"Marion, MO",83,Government and government enterprises,114290,112813,110946,109339,110846,111068
29127,"Marion, MO",,Addenda:,,,,,,
29127,"Marion, MO",87,Natural resources and mining,18851,21505,17913,52618,38760,72099
29127,"Marion, MO",88,Trade,201060,202658,204341,210022,209078,175580
29127,"Marion, MO",89,Transportation and utilities,57105,53448,54920,55526,54590,50244
29127,"Marion, MO",90,Manufacturing and information,107355,121048,149093,149379,162232,201650
29127,"Marion, MO",91,Private goods-producing industries 2/,164799,181484,203461,231282,226441,278252
29127,"Marion, MO",92,Private services-providing industries 3/,724508,706816,721943,748043,744883,709332
29129,"Mercer, MO",1,All industry total,88998,84561,100910,100277,104194,103815
29129,"Mercer, MO",2,"  Private industries",74313,70081,86657,85740,89563,89982
29129,"Mercer, MO",3,"    Agriculture, forestry, fishing and hunting",12335,(D),28649,(D),(D),(D)
29129,"Mercer, MO",6,"    Mining, quarrying, and oil and gas extraction",3847,5048,5762,6103,5727,5831
29129,"Mercer, MO",10,"    Utilities",503,166,384,543,485,405
29129,"Mercer, MO",11,"    Construction",2464,2713,(D),1809,2079,1088
29129,"Mercer, MO",12,"    Manufacturing",2883,(D),(D),(D),(D),(D)
29129,"Mercer, MO",13,"      Durable goods manufacturing",808,(D),(D),(D),(D),(D)
29129,"Mercer, MO",25,"      Nondurable goods manufacturing",2118,2067,1614,1689,373,378
29129,"Mercer, MO",34,"    Wholesale trade",(D),(D),2176,(D),1941,1883
29129,"Mercer, MO",35,"    Retail trade",4223,4390,3942,3674,3421,3500
29129,"Mercer, MO",36,"    Transportation and warehousing",(D),(D),2178,(D),4266,4203
29129,"Mercer, MO",45,"    Information",(D),(D),(D),(D),(D),(D)
29129,"Mercer, MO",50,"    Finance, insurance, real estate, rental, and leasing",19083,16573,16428,17959,17316,16738
29129,"Mercer, MO",51,"      Finance and insurance",4672,4410,3736,(D),3965,3846
29129,"Mercer, MO",56,"      Real estate and rental and leasing",14442,12154,12777,(D),13444,12979
29129,"Mercer, MO",59,"    Professional and business services",1257,1499,1572,1798,1396,1414
29129,"Mercer, MO",60,"      Professional, scientific, and technical services",(D),(D),(D),(D),(D),(D)
29129,"Mercer, MO",64,"      Management of companies and enterprises",0,0,0,0,0,0
29129,"Mercer, MO",65,"      Administrative and support and waste management and remediation services",(D),(D),(D),(D),(D),(D)
29129,"Mercer, MO",68,"    Educational services, health care, and social assistance",3896,4025,4249,3571,3952,3755
29129,"Mercer, MO",69,"      Educational services",234,262,233,178,90,70
29129,"Mercer, MO",70,"      Health care and social assistance",3674,3775,4031,3407,3884,3706
29129,"Mercer, MO",75,"    Arts, entertainment, recreation, accommodation, and food services",1045,1306,(D),1003,(D),(D)
29129,"Mercer, MO",76,"      Arts, entertainment, and recreation",(D),(D),(D),(D),(D),(D)
29129,"Mercer, MO",79,"      Accommodation and food services",(D),(D),(D),(D),(D),(D)
29129,"Mercer, MO",82,"    Other services (except government and government enterprises)",2717,2305,2185,2129,2130,2034
29129,"Mercer, MO",83,Government and government enterprises,13934,13685,13772,14000,14155,13501
29129,"Mercer, MO",,Addenda:,,,,,,
29129,"Mercer, MO",87,Natural resources and mining,16706,(D),34561,(D),(D),(D)
29129,"Mercer, MO",88,Trade,(D),(D),6125,(D),5371,5387
29129,"Mercer, MO",89,Transportation and utilities,(D),(D),2566,(D),4772,4631
29129,"Mercer, MO",90,Manufacturing and information,(D),14368,14293,14442,12294,12664
29129,"Mercer, MO",91,Private goods-producing industries 2/,23048,20251,40015,36910,40981,42768
29129,"Mercer, MO",92,Private services-providing industries 3/,47338,45780,45164,46760,47031,46113
29131,"Miller, MO",1,All industry total,724188,633843,630050,633375,629216,619737
29131,"Miller, MO",2,"  Private industries",640312,550227,547476,552127,547965,537154
29131,"Miller, MO",3,"    Agriculture, forestry, fishing and hunting",108811,51833,37761,46154,20905,27212
29131,"Miller, MO",6,"    Mining, quarrying, and oil and gas extraction",996,1015,1056,1095,926,786
29131,"Miller, MO",10,"    Utilities",(D),(D),(D),(D),(D),(D)
29131,"Miller, MO",11,"    Construction",34249,37096,39003,38468,38522,39966
29131,"Miller, MO",12,"    Manufacturing",94944,85654,62917,58072,58299,58058
29131,"Miller, MO",13,"      Durable goods manufacturing",89364,81016,58597,54061,54512,54174
29131,"Miller, MO",25,"      Nondurable goods manufacturing",5732,4698,4537,4214,3964,4072
29131,"Miller, MO",34,"    Wholesale trade",(D),(D),(D),(D),(D),(D)
29131,"Miller, MO",35,"    Retail trade",59575,64725,66935,76559,77532,79691
29131,"Miller, MO",36,"    Transportation and warehousing",21139,20855,20681,20262,18215,18800
29131,"Miller, MO",45,"    Information",8397,8107,7651,8813,8812,7397
29131,"Miller, MO",50,"    Finance, insurance, real estate, rental, and leasing",152027,123137,121686,130461,122093,122953
29131,"Miller, MO",51,"      Finance and insurance",23196,21603,19914,22110,20421,21422
29131,"Miller, MO",56,"      Real estate and rental and leasing",129096,101460,101909,108348,101730,101404
29131,"Miller, MO",59,"    Professional and business services",46045,25894,52526,52735,33968,30550
29131,"Miller, MO",60,"      Professional, scientific, and technical services",8899,9448,10190,11059,11988,11376
29131,"Miller, MO",64,"      Management of companies and enterprises",19631,0,25361,24607,0,0
29131,"Miller, MO",65,"      Administrative and support and waste management and remediation services",18561,16273,18996,19007,20887,18207
29131,"Miller, MO",68,"    Educational services, health care, and social assistance",29152,30965,33554,27679,28904,26562
